Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
46,CN113534409A,"Zoom optical system, image capturing module and electronic equipment",刘彬彬|邹海荣|李明,Jiangxi Jingchao Optical Co Ltd,240,2021-10-22,2022-05-13,2021-06-30,Active,tlens|2,"glass lens|1,cemented lens|5,liquid lens|1","polymer|1,temperature resistance|1,effective focal length|30",,"autofocus|2,auto focus|2,miniaturized design|7","=HYPERLINK(""https://patents.google.com/patent/CN113534409A/en"")",0,,"JPH1130744A,JP2000231009A,JP2006126739A,CN1959444A,US20080267603A1,US20100321788A1,KR20110067548A,US20120013990A1,CN205318000U,CN111656765A,CN112241059A,US20210048629A1,CN112526707A,CN112505809A"
47,CN113568127A,"Camera module, assembling method thereof and electronic equipment",李巍|吴军|龚美茹,Jiangxi Jingchao Optical Co Ltd,239,2021-10-29,,2021-09-24,Pending,T-lens|1,"adjustable lens|117,tunable lens|24",laser direct structuring|7,cavity|2,camera module|111,"=HYPERLINK(""https://patents.google.com/patent/CN113568127A/en"")",0,,"TW201144888A,CN202660334U,WO2015005712A1,CN110431834A,CN111656276A,CN108322632A,CN208207475U,CN110275262A,CN109905580A,CN213754658U"
49,CN214669832U,Optical imaging lens,丁先翠|程立邦|张开开|李辉|孙佳渊|戴付建|赵烈烽,Sunny Optical,119,2021-11-09,2021-11-09,2021-05-18,Active,tlens|1,liquid lens|1,LDS|4,,mobile phones|1,"=HYPERLINK(""https://patents.google.com/patent/CN214669832U/en"")",0,,
50,CN214675328U,Camera module and electronic equipment,刘伟|王贤智|李伟伟|岳宝石,Oneplus Technology Shenzhen Co Ltd,160,2021-11-09,2021-11-09,2021-04-12,Active,,"focus lens|5,deformable lens|1,convex lens|9,variable lens|105","polymer|3,piezoelectric film|26",,"camera module|45,telephoto|29,mobile phones|1,navigation|1,telephoto lens|20,(OIS)|1,OIS|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN214675328U/en"")",0,,
51,CN113687371A,"Light emission module, depth camera and terminal",刘海亮,Oppo,479,2021-11-23,,2021-08-09,Pending,T-lens|4,"adjustable lens|67,refractive lens|3,micro lens|9,plane phase lens|3,fresnel lens|5,phase-type lens|2,phase lens|11,liquid lens|4,tunable lens|33,tunable microlens|1","t-lens module|4,optical film layer|2","chamber|6,VCM |1","depth camera|20,depth information|4,TOF|5","=HYPERLINK(""https://patents.google.com/patent/CN113687371A/en"")",0,,
52,CN113747027A,Camera assembly and electronic equipment,董富伟,Oppo,-23,2021-12-03,,2021-09-15,Pending,,"transparent lens|2,liquid crystal lens|1,liquid lens|1","effective focal length|1,laser direct structuring|1","cavity|6,liquid crystal|2","camera module|13,PDAs|1","=HYPERLINK(""https://patents.google.com/patent/CN113747027A/en"")",0,,
53,CN113873121A,"Camera module, assembling method thereof and electronic equipment",吴军|李巍|刘秀,Jiangxi Jingchao Optical Co Ltd,190,2021-12-31,,2021-09-24,Pending,T-lens|1,"adjustable lens|125,tunable lens|17",,cavity|3,"camera module|111,miniaturized design|1,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/CN113873121A/en"")",0,,
54,CN215529114U,LDS lens base applied to camera module,高华春|胡德超|邓乾志,Kunshan Northtar Electronic Technology Co Ltd,552,2022-01-14,2022-01-14,2021-07-06,Active,"tlens|2,Tlens module|2",lds lens|10,"laser direct structuring|1,LDS|16",,camera module|15,"=HYPERLINK(""https://patents.google.com/patent/CN215529114U/en"")",0,,
55,CN215529115U,LDS (laser direct structuring) integrated lens applied to camera module,高华春|胡德超|刘婉婷,Kunshan Northtar Electronic Technology Co Ltd,729,2022-01-14,2022-01-14,2021-07-08,Active,"tlens|9,Tlens module|9","focusing lens|2,plastic lens|3,non-integral lens|1,integral lens|3,single lens|4","lens body|23,laser direct structuring|7,LDS|9",,camera module|15,"=HYPERLINK(""https://patents.google.com/patent/CN215529115U/en"")",0,,
56,CN113933963A,"Optical zoom system, camera module and electronic equipment",张文燕|李明,Jiangxi Jingchao Optical Co Ltd,127,2022-01-14,,2021-10-11,Pending,,"plastic lens|1,glass lens|1,tunable lens|1","polymer|1,effective focal length|35,piezoelectric film|49",voice coil motor|3,"autofocus|2,auto focus|2,camera module|19,depth of field|5,telephoto|11,miniaturized design|2,depth information|2,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN113933963A/en"")",0,,
57,CN113933964A,"Optical lens, camera module and electronic equipment",张文燕|邹金华|李明,Jiangxi Jingchao Optical Co Ltd,447,2022-01-14,,2021-10-13,Pending,T-lens|4,"adjustable lens|1,aspheric surface lens|1,aspheric lens|9","effective focal length|27,t-lens module|1,focusing layer|152,piezoelectric actuator|3,EFL|49",,"auto focus|1,camera module|24,depth of field|5,miniaturized design|3,depth information|1","=HYPERLINK(""https://patents.google.com/patent/CN113933964A/en"")",0,,
58,WO2022028248A1,Camera module and terminal device,戎琦|袁栋立|陈钧|尹跃广|王宇翔|沈倩倩,Sunny Optical,633,2022-02-10,,2020-08-04,,tlens|15,"adjustable lens|94,adjustment lens|1,liquid crystal lens|3,liquid lens|4,tlens lens|12","polymer|2,piezoelectric actuators|1,piezoelectric film|10,squeezed|5,lens body|14","closed capsule|1,voice coil motor|3,liquid crystal|4","camera module|78,selfies|1","=HYPERLINK(""https://patents.google.com/patent/WO2022028248A1/en"")",0,,"US20100176319A1,US20120092543A1,CN204065445U,CN109167909A,CN109451225A,CN210442561U,CN111447350A"
59,CN215833686U,"Multifold periscopic zoom lens, module and mobile terminal",齐书|杨双|王军成|邓小光|卢江|晏政波|苏黎东|陈国狮,Chongqing Ts Precision Technology Co Ltd,605,2022-02-15,2022-02-15,2021-09-30,Active,"tlens|18,Tlens module|18","aspherical lens|14,aspheric lens|21",piezoelectric film|1,,"camera module|1,telephoto|14,mobile phones|1,periscopic zoom lens|8,telephoto lens|12","=HYPERLINK(""https://patents.google.com/patent/CN215833686U/en"")",0,,
63,CN114114646A,Optical lens and electronic equipment,武斌|张宪先,Honor Device Co Ltd,-15,2022-03-01,,2022-01-25,Pending,,focusing lens|3,,liquid crystal|1,"auto focus|1,imaging device|1,AR|1,VR|1","=HYPERLINK(""https://patents.google.com/patent/CN114114646A/en"")",0,,"CN102109659A,CN113287049A"
64,CN216565320U,Camera module and electronic equipment,熊泰来,Jiangxi Jingchao Optical Co Ltd,43,2022-05-17,2022-05-17,2021-12-10,Active,,"adjustable lens|5,glass lens|1","laser direct structuring|1,LDS|1","chamber|2,cavity|26","camera module|40,miniaturized design|1","=HYPERLINK(""https://patents.google.com/patent/CN216565320U/en"")",0,,
65,CN114527526A,"Split type lens, camera module and electronic device",戎琦|陈飞帆|周凯伦|蒋伟杰,Sunny Optical,222,2022-05-24,,2020-11-09,Pending,,"adjustable lens|2,adjustable-focus lens|62,focusing lens|13,focus lens|13,liquid lens|18,polymer lens|2,variable focus lens|2","polymer|2,piezoelectric element|5,squeezed|3","chamber|2,cavity|5,SMA|2","camera module|16,(OIS)|1,OIS|4","=HYPERLINK(""https://patents.google.com/patent/CN114527526A/en"")",0,,
66,WO2022122021A1,Camera module and method for fabrication thereof,袁栋立|刘佳|魏罕钢|吴湖|卞强龙|戚杨迪,Sunny Optical,322,2022-06-16,,2020-12-16,,,"adjustable lens|3,focusing lens|192,focus lens|11,deformable lens|43,single lens|2","polymer|20,piezoelectric film|18,squeezed|3","VCM |9,SMA|28","camera module|242,telephoto|1","=HYPERLINK(""https://patents.google.com/patent/WO2022122021A1/en"")",0,,"US20150310243A1,CN106657749A,CN109143552A,CN109960090A,CN108322632A,CN208969313U,CN109348104A"
67,CN214846036U,"Lens module, protective shell and electronic equipment",黄婉千|李朗|武广文,Oneplus Technology Shenzhen Co Ltd,127,2021-11-23,2021-11-23,2021-04-20,Active,,"deformable lens|1,convex lens|5,variable lens|78","polymer|3,piezoelectric film|24",,"mobile phones|1,navigation|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN214846036U/en"")",0,,
68,CN114640731A,Camera module and preparation method thereof,刘佳|袁栋立|魏罕钢|吴湖|卞强龙|戚杨迪,Sunny Optical,256,2022-06-17,,2020-12-16,Pending,,"adjustable lens|2,focusing lens|51,focus lens|37,deformable lens|7,tunable lens|1","polymer|9,piezoelectric film|9","voice coil motor|2,VCM |5,SMA|14","camera module|110,telephoto|1","=HYPERLINK(""https://patents.google.com/patent/CN114640731A/en"")",0,,
69,CN114629975A,Camera module and preparation method thereof,袁栋立|刘佳|魏罕钢|吴湖|卞强龙|戚杨迪,Sunny Optical,245,2022-06-14,,2020-12-11,Pending,,"focusing lens|75,focus lens|47,deformable lens|35,single lens|2","polymer|11,piezoelectric film|9","VCM |5,SMA|14","camera module|115,telephoto|1","=HYPERLINK(""https://patents.google.com/patent/CN114629975A/en"")",0,,
70,WO2022146431A1,Scanning projector dynamic resolution,Stuart James Myron Nicholson,Google Llc,12,2022-07-07,,2020-12-30,,,polymer lens|1,polymer|2,,"navigation|2,PDA|1","=HYPERLINK(""https://patents.google.com/patent/WO2022146431A1/en"")",0,,"US20180203340A1,US20190287495A1,CN109581654A"
71,WO2022146430A1,Scanning projector pixel placement,Stuart James Myron Nicholson|Jerrold Richard Randell,Google Llc,12,2022-07-07,,2020-12-30,,,polymer lens|1,polymer|2,,"navigation|2,AR/VR|1,AR|2,VR|2,PDA|1","=HYPERLINK(""https://patents.google.com/patent/WO2022146430A1/en"")",0,,"DE102004027674A1,US20070279722A1,US20100283413A1,EP3154137A1,US20180182272A1"
73,CN216286095U,Cloud platform module and electronic equipment,李巍|张升云,Jiangxi Jingchao Optical Co Ltd,90,2022-04-12,2022-04-12,2021-09-24,Active,,"adjustable lens|65,tunable lens|19",,voice coil motor|12,camera module|60,"=HYPERLINK(""https://patents.google.com/patent/CN216286095U/en"")",0,,
75,CN216162783U,Electronic equipment and camera module,武广文|董富伟|陈伟,Oppo,94,2022-04-01,2022-04-01,2021-09-14,Active,,"focus lens|12,transparent lens|2,focal lens|4,liquid lens|2,variable focus lens|11",polymer|2,,"camera module|32,mobile phones|1,PDAs|1","=HYPERLINK(""https://patents.google.com/patent/CN216162783U/en"")",0,,
76,WO2022170962A1,"Lens assembly, optical lens, camera module and continuous zooming method",杜佳玮|刘冰玉|王启|袁栋立|王超|许源霄|黄桢,Sunny Optical,153,2022-08-18,,2021-02-10,,,"plastic lens|1,glass lens|1,liquid lens|1","polymer|4,effective focal length|3,optical film layer|3,squeezed|12,EFL|2",voice coil motor|2,"camera module|100,telephoto|6,periscope |57","=HYPERLINK(""https://patents.google.com/patent/WO2022170962A1/en"")",0,,"DE102013103059A1,CN111065853A,CN109426048A,CN110456591A,CN110955041A,CN111025627A"
77,US2022269088A1,"Optical system for a virtual retinal scan display, and method for projecting image content onto a retina",Andrea Marchini|Andreas Petersen|Christian Nitschke|Eva Lea Elisabeth Empting|Gael Pilard|Hendrik Specht|Joerg Carls|Johannes Hofmann|Maximilian Busch|Sebastian Reiss|Simon Pick|Tadiyos Alemayehu|Thomas Kuenstle,Robert Bosch Gmbh,-61,2022-08-25,,2021-02-25,Pending,,"liquid lens|4,varifocal lens|4",,contact lenses|1,,"=HYPERLINK(""https://patents.google.com/patent/US2022269088A1/en"")",0,,
79,WO2022183960A1,Optical lens and camera module,杜佳玮|叶林敏|袁栋立|黄桢|赵波杰,Sunny Optical,117,2022-09-09,,2021-03-01,,,"adjustable lens|1,deformable lens|1,liquid lens|1","polymer|1,squeezed|9,lens body|1",,camera module|94,"=HYPERLINK(""https://patents.google.com/patent/WO2022183960A1/en"")",0,,
80,CN114647133A,"Lens, camera module comprising same and assembling method",周凯伦|袁栋立|陈钧|魏罕钢|马小猛|鲁可丹,Sunny Optical,377,2022-06-21,,2020-12-17,Pending,T-lens|8,"convex lens|1,focal lens|1,glass lens|3,liquid lens|1","polymer|2,t-lens module|1,piezoelectric film|1,laser direct structuring|2,LDS|29","voice coil motor|1,cavity|15","camera module|37,medical treatment|1","=HYPERLINK(""https://patents.google.com/patent/CN114647133A/en"")",0,,
81,CN114995018A,"Light module, light control method, intelligent terminal and storage medium",兰俊莲|张庆峰,Shenzhen Transsion Holdings Co Ltd,81,2022-09-02,,2022-04-21,Pending,,"convex lens|2,liquid lens|1,variable lens|1","polymer|15,piezoelectric film|6","oil|1,liquid crystal|1","camera module|21,navigation|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN114995018A/en"")",0,,
82,CN114765653A,"Optical element, camera module and terminal",帅文华,Ofilm Group Co Ltd,117,2022-07-19,,2021-01-13,Pending,,single lens|1,"polymer|9,piezoelectric film|22",,"autofocus|2,auto focus|3,camera module|51,miniaturized design|1,AR|1","=HYPERLINK(""https://patents.google.com/patent/CN114765653A/en"")",0,,
83,CN115086518A,Camera and electronic device,陈嘉伟|韦怡|李响|于盼|王文涛,Oppo,11,2022-09-20,,2022-06-06,Pending,,"convex lens|1,glass lens|1,single lens|1","polymer|1,piezoelectric film|1,piezoelectric actuator|1",flexible membrane|4,digital camera|3,"=HYPERLINK(""https://patents.google.com/patent/CN115086518A/en"")",0,,
84,WO2022207643A1,Thermal expansion compensation in tunable lenses,Pierre Craen|Janne Tapani Kilpinen,Polight ASA,134,2022-10-06,,2021-03-29,,,"non-fluid lens|3,plano convex|7,polymer lens|1,tunable lens|54","polymer|34,piezoelectric actuators|3,lens body|8","oil|2,SMA|1",camera module|4,"=HYPERLINK(""https://patents.google.com/patent/WO2022207643A1/en"")",0,,"US20110096411A1,US20170160442A1,US20190018169A1,EP3754733A1"
85,WO2022207706A1,Sensor based control of an optical device with a variable optical power or a variable beam deflection,Janne Tapani Kilpinen|Vladimir Kartashov|Nicolas Tallaron|Alain Gillet|Pierre Craen,Polight ASA,40,2022-10-06,,2021-03-30,,,"non-fluid lens|2,variable lens|1","polymer|3,piezo elements|4,piezoelectric actuators|2,lens body|9",oil|1,"camera module|7,(OIS)|2,OIS|2","=HYPERLINK(""https://patents.google.com/patent/WO2022207706A1/en"")",0,,"US20110149409A1,EP2187242A1,US20170123113A1,EP2869097A1,EP2952850A1,WO2019002524A1,WO2019170793A1,WO2020074711A1"
86,CN115103095A,"Camera shooting mechanism, electronic equipment, lens module and assembling method thereof",董富伟,Oppo,-25,2022-09-23,,2022-06-15,Pending,,"transparent lens|2,liquid crystal lens|1,liquid lens|1",,liquid crystal|2,PDAs|1,"=HYPERLINK(""https://patents.google.com/patent/CN115103095A/en"")",0,,
87,CN114779427A,"Lens subassembly, optical imaging system, camera module and electronic equipment",董富伟,Oppo,-19,2022-07-22,,2022-03-17,Pending,,"convex lens|3,plastic lens|1,glass lens|1","polymer|1,piezoelectric film|1,piezoelectric actuator|1","chamber|1,oil|6,cavity|2,liquid crystal|2",camera module|21,"=HYPERLINK(""https://patents.google.com/patent/CN114779427A/en"")",0,,
88,CN216356900U,Camera assembly and electronic equipment,陈伟,Oppo,39,2022-04-19,2022-04-19,2021-09-15,Active,,"focus lens|4,convex lens|2,transparent lens|9,variable focus lens|2","laser direct structuring|1,LDS|2",fixed focus lens|1,"camera module|9,PDAs|1","=HYPERLINK(""https://patents.google.com/patent/CN216356900U/en"")",0,,
89,CN217508854U,Full-focusing image acquisition device and automatic detection system,李小虎|朱婧|熊星,Suzhou Hyc Technology Co Ltd,129,2022-09-27,2022-09-27,,Active,,"deformable lens|2,convex lens|1,liquid lens|61","polymer|4,polymer film|1,piezoelectric film|13","voice coil motor|2,VCM |2",depth of field|13,"=HYPERLINK(""https://patents.google.com/patent/CN217508854U/en"")",0,,
90,CN115128795A,Lens assembly and electronic equipment,马力,Oneplus Technology Shenzhen Co Ltd,134,2022-09-30,,,Pending,,"convex lens|10,liquid lens|3,variable lens|77","polymer|3,piezoelectric film|29",cavity|2,"camera module|1,telephoto|1,mobile phones|2,navigation|1,PDAs|1","=HYPERLINK(""https://patents.google.com/patent/CN115128795A/en"")",0,,
92,CN115209034A,Camera module and electronic equipment,武广文|黄婉千|李朗,Oneplus Technology Shenzhen Co Ltd,135,2022-10-18,,2021-04-12,Pending,,"convex lens|7,variable lens|66","polymer|6,piezoelectric film|28",,"camera module|15,mobile phones|2,navigation|1,PDAs|1","=HYPERLINK(""https://patents.google.com/patent/CN115209034A/en"")",0,,
95,CN115166945A,Optical imaging system and electronic device,郑有镇|梁召渼|张东赫,Samsung Electro Mechanics Co Ltd,110,2022-10-11,,2022-08-22,Pending,,"focusing lens|35,focus lens|24,variable focus lens|24",,,"autofocus|1,auto focus|2,camera module|23","=HYPERLINK(""https://patents.google.com/patent/CN115166945A/en"")",0,,
97,CN217655358U,Automatic zoom lens assembly and electronic equipment,林肖怡|陈天谋|袁嘉华,Guangdong Xuye Optoelectronics Technology Co Ltd,603,2022-10-25,2022-10-25,,Active,"tlens|20,Tlens module|4",focusing lens|1,,,,"=HYPERLINK(""https://patents.google.com/patent/CN217655358U/en"")",0,,
100,CN112241059A,"Optical imaging lens assembly, image capturing device and electronic device",许伯纶|郭子杰,Largan Precision Co Ltd,-10,2021-01-19,2022-02-01,2019-07-17,Active,,"plano-concave|1,glass lens|1,liquid crystal lens|12,single lens|1,liquid lens|16",,"voice coil motor|1,liquid crystal|17","auto focus|1,camera module|3,depth of field|1,wide-angle image|1","=HYPERLINK(""https://patents.google.com/patent/CN112241059A/en"")",0,"CN112394497A,WO2021189915A1,CN113534409A,CN113534409B,CN112327450A,CN112684592A","DE202015002691U1,CN108627951A,CN109324388A"
101,CN217935709U,Camera module and electronic equipment with same,肖海平,Ofilm Group Co Ltd,200,2022-11-29,2022-11-29,,Active,"tlens|1,TLENS|1","adjustable lens|61,tunable lens|4",,"voice coil motor|1,VCM |1",camera module|35,"=HYPERLINK(""https://patents.google.com/patent/CN217935709U/en"")",0,,
103,CN115473980A,Camera module and assembling method thereof,周秀秀|许源霄|周凯伦|刘春梅|袁栋立|黄桢,Sunny Optical,20,2022-12-13,,2021-06-11,Pending,,liquid lens|67,,"electrowetting|2,cavity|70","auto focus|2,camera module|84,medical treatment|1","=HYPERLINK(""https://patents.google.com/patent/CN115473980A/en"")",0,,
105,WO2023280285A1,"Focusing method and apparatus, and storage medium",金一鸣,"Hangzhou Haikang Robotic Co., Ltd.",73,2023-01-12,,,,T Lens|1,liquid lens|1,,liquid crystal|1,"autofocus|2,auto focus|2,navigation|1","=HYPERLINK(""https://patents.google.com/patent/WO2023280285A1/en"")",0,CN113364986B,"CN202838362U,CN105578029A,CN106056027A,CN107358234A,CN109670362A,CN109214225A,US20200034591A1,CN111432125A,CN113364986A"
106,WO2023273494A1,"Lens apparatus, electronic device, and method and mask for preparing lens apparatus",杨柏儒|秦宗|陈俊伟|吴梓毅|刘俊彦|陈英杰|刘至哲|吴欣凯|刘云飞|程泰,Huawei Technologies Co Ltd,-2,2023-01-05,,,,,"focus lens|2,deformable lens|1,flexible lens|41,convex lens|46,single lens|1,variable focus lens|1",polymer|2,"cavity|7,liquid crystal|1",AR|1,"=HYPERLINK(""https://patents.google.com/patent/WO2023273494A1/en"")",0,,"US20070263293A1,US20100208357A1,US20080112059A1,CN104880746A,CN105223635A,US20210026045A1,CN112166361A,CN112771415A,CN110336950A,CN112162338A,CN112731572A"
107,CN115379076A,Camera module and camera module manufacturing method,徐航|何艳宁|康连启|梅哲文,Sunny Optical,31,2022-11-22,,2021-05-20,Pending,,"focus lens|1,variable focus lens|1","laser direct structuring|4,LDS|3",electrowetting|11,"auto focus|4,camera module|81","=HYPERLINK(""https://patents.google.com/patent/CN115379076A/en"")",0,,
