Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
382,US11265455B1,Method of differentiating between focus drift and a change in distance to target for variable focus lens,Harry E. Kuchenbrod,Zebra Technologies Corp,130,2022-03-01,2022-03-01,2021-06-30,Active,T-lens|1,"focusing lens|1,focus lens|2,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|9,auto focus|11,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/US11265455B1/en"")",0,,"US20040118926A1,US20070119941A1,US20110101101A1,US20080031610A1,US7643745B2,US20080277477A1,US20110290886A1,US20140226003A1,US20140166758A1,US20170357035A1,US9418284B1,US9679175B2,US20180137318A1,US10146975B2,US20200045237A1,US10534942B1,US20210112203A1,US10986279B1"
383,CN113810580A,Periscopic camera module capable of shooting at micro distance and electronic equipment,方兆生,Dongguan Huabei Electronic Technology Co Ltd,363,2021-12-17,,2021-09-16,Pending,tlens|28,focusing lens|2,piezoelectric film|7,voice coil motor|7,camera module|30,"=HYPERLINK(""https://patents.google.com/patent/CN113810580A/en"")",0,,
385,CN212413260U,Lens module and mobile terminal with same,简坤胜,Ofilm Group Co Ltd,111,2021-01-26,2021-01-26,2020-05-21,Active,,"auto-focus lens|9,focus lens|4,autofocus lens|3,single lens|4",,,"autofocus|4,auto focus|13,telephoto|15,telephoto lens|15","=HYPERLINK(""https://patents.google.com/patent/CN212413260U/en"")",0,,
389,CN214675333U,"Color acquisition assembly, camera module and electronic equipment",黄婉千|邓轶超|吴晴,Oneplus Technology Shenzhen Co Ltd,128,2021-11-09,2021-11-09,2021-04-20,Active,,"deformable lens|1,convex lens|7,fresnel lens|2,variable lens|86","polymer|3,piezoelectric film|24",,"camera module|11,navigation|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN214675333U/en"")",0,,
394,CN214675347U,Automatic focusing camera module,白书磊|顾华|周芹,Kingwei Optical Suzhou.,150,2021-11-09,2021-11-09,2021-05-06,Active,"tlens|1,TLENS|1",focusing lens|73,,"chamber|11,oil|1,voice coil motor|4,cavity|29,VCM |1","auto focus|3,camera module|14","=HYPERLINK(""https://patents.google.com/patent/CN214675347U/en"")",0,,
395,US2021267443A1,Medical Imaging Device With Multiple Imaging Modes,Harald Baumann|Christin Baumann,Karl Storz Imaging Inc,101,2021-09-02,,2020-03-02,Pending,,"focusing lens|5,focus lens|4,deformable lens|46,plano-convex lens|1,biconvex lens|1,plano convex|1,variable lens|1,variable focus lens|4",polymer|1,"cavity|5,liquid crystal|2","autofocus|5,auto focus|5,camera module|1,mobile phones|1,microscopes|1,imaging device|29,endoscopy|2","=HYPERLINK(""https://patents.google.com/patent/US2021267443A1/en"")",0,,
400,CN115150553A,"Focusing method and device, electronic equipment and storage medium",于盼,Oppo,295,2022-10-04,,2022-06-27,Pending,"tlens|1,TLens|1","adjustable lens|86,tunable lens|3","polymer|1,effective focal length|1",,mobile phones|2,"=HYPERLINK(""https://patents.google.com/patent/CN115150553A/en"")",0,,
404,CN113741007A,"Optical system, lens module and electronic equipment",邹金华|李明,Jiangxi Jingchao Optical Co Ltd,158,2021-12-03,,2021-08-24,Pending,,focusing lens|1,"polymer|3,effective focal length|40,piezoelectric film|101,EFL|23",,"auto focus|1,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/CN113741007A/en"")",0,,"TW201109717A,JP2012022263A,CN102340624A,CN113287049A,CN213957731U,CN113296242A"
410,CN216217155U,Zoom camera device,陈泽清|张昊|张伟|黄元良,Shengtai Photoelectric Technology Co Ltd,239,2022-04-05,2022-04-05,2021-10-28,Active,"tlens|1,TLens|1,T Lens|1",liquid lens|1,,"cavity|3,liquid crystal|32,VCM |1,SMA|1",camera module|4,"=HYPERLINK(""https://patents.google.com/patent/CN216217155U/en"")",0,,
411,CN216210232U,TLENS lens structure,付磊磊|毛辰杰|齐禹|陈奇|戴付建|赵烈烽,Sunny Optical,1041,2022-04-05,2022-04-05,2021-10-26,Active,"tlens|102,TLENS|91,Tlens module|11",tlens lens|34,"laser direct structuring|4,LDS|5",,,"=HYPERLINK(""https://patents.google.com/patent/CN216210232U/en"")",0,,
414,CN216531501U,Automatic focusing camera module and terminal,杨生武,Truly Opto-electronics Ltd,953,2022-05-13,2022-05-13,2021-12-17,Active,"tlens|49,TLens|49,T Lens|46",adjustable lens|1,"polymer|5,piezoelectric film|2,laser direct structuring|2,LDS|4",,"auto focus|2,camera module|24","=HYPERLINK(""https://patents.google.com/patent/CN216531501U/en"")",0,,
419,US11231528B2,Lens assembly for optical image stabilization and focus adjustment,Pierre Craen|Vladimir Kartashov|Janne Tapani Kilpinen|Nicolas Tallaron|Lars Henriksen,Polight ASA,193,2021-05-13,2022-01-25,2018-06-28,Active,polight|1,"adjustable lens|1,deformable lens|1,flexible lens|2,refractive lens|1,transparent lens|3,non-fluid lens|6,tunable lens|1","polymer|13,lens body|87","oil|2,cavity|1","autofocus|1,auto focus|4,mobile phones|2,telescope|7,(OIS)|1,OIS|10,AR|1","=HYPERLINK(""https://patents.google.com/patent/US11231528B2/en"")",0,"CN110266838A,WO2021023815A1,CN110908021B,CN110954978B,DE102020113832A1,CN111580278A,WO2021259911A1","WO2008035983A1,US20110149409A1,EP2122406A1,WO2008100153A1,WO2008100154A1,CN101688976A,US20110158617A1,US20100182703A1,WO2009010559A1,US8072689B2,JP2009271095A,US20100128357A1,US20100208194A1,US8282004B2,US20100276492A1,EP2239600A1,CN105005103A,US8422142B2,US20120069450A1,US20120092775A1,US20120105971A1,US9405045B2,CN105723251A,US20200355854A1,WO2015091836A1,US20170045649A1,US20180239063A1,US20160131894A1,US9581809B2,US10222514B2,US20160014339A1"
426,CN113866932A,"Bracket assembly, camera module, assembling method of camera module and electronic equipment",李巍|吴军|周楠,Jiangxi Jingchao Optical Co Ltd,190,2021-12-31,,2021-09-24,Pending,T-lens|1,"adjustable lens|109,tunable lens|22",,,"camera module|104,miniaturized design|2","=HYPERLINK(""https://patents.google.com/patent/CN113866932A/en"")",0,,
434,CN113114899A,Imaging device and electronic apparatus,杨卓坚|杨泽,Vivo Mobile Communication Co Ltd,160,2021-07-13,2022-02-25,2021-04-15,Active,T-lens|1,adjustable lens|6,t-lens module|2,,imaging device|4,"=HYPERLINK(""https://patents.google.com/patent/CN113114899A/en"")",0,,"US20140092265A1,JP2018077395A,US20210006693A1,CN110650281A,CN211266979U,CN111510598A,CN112637466A"
447,EP3791226A1,Variable attenuation of an illumination source,Joshua Owen Miller,Microsoft Technology Licensing Llc,368,2021-03-17,,2019-04-27,Pending,"polight|1,TLens®|1,poLight|1","convex lens|1,plano-concave|1,liquid lens|1,tunable lc lens|1,tunable lens|102","polymer|3,polymer cushion|2,translucent glass support|1,piezo elements|5,spherically deform|1,thin glass membrane|1","liquid crystals|5,ring electrodes|2,electrical modulation|1,floating electrodes|6,edge conductors|1,electrowetting|2,chamber|6,oil|1,aqueous solution|2,lens chamber|1,flexible membrane|2,liquid crystal|3,LC|10","mobile phones|1,automobiles|1,HMD|31,PDA|1","=HYPERLINK(""https://patents.google.com/patent/EP3791226A1/en"")",0,"CN107861247B,US10983349B2",
463,CN112987449A,Optical lens module and electronic equipment,宋博,Vivo Mobile Communication Co Ltd,115,2021-06-18,,2021-03-30,Pending,,"focus lens|1,convex lens|1,aspheric lens|2","polymer|19,piezoelectric film|18","fixed focus lens|1,liquid crystal|1","telephoto|16,telephoto lens|14,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN112987449A/en"")",0,,"KR20100113863A,CN211127936U,CN111432104A,CN111856711A,CN112073615A"
465,US2020371360A1,Variable focus assemblies,Timothy Mark Dalrymple|David Tinch|Michael Anthony Klug|Clinton Carlisle|Jason Donald Mareno|Arno Leon Konings|Christopher Peter Couste|Charles Robert Schabacker|Bach Nguyen,Magic Leap Inc,115,2020-11-26,,2020-05-22,Pending,,"focus lens|59,flexible lens|50,liquid lens|26,variable lens|1,variable focus lens|59","polymer|1,piezoelectric actuators|6,squeezed|2","chamber|11,flexible membrane|2,fluid chamber|1,SMA|27","AR|6,VR|5","=HYPERLINK(""https://patents.google.com/patent/US2020371360A1/en"")",0,"US11030926B2,US11106034B2",
499,WO2021072668A1,"Optical system, camera module and terminal device",蔡雄宇|许哲源|黎康熙|谈智伟,Ofilm Group Co Ltd,350,2021-04-22,,2019-10-16,,"tlens|4,TLENS|4","plastic lens|4,glass lens|1","temperature resistance|1,effective focal length|7",voice coil motor|1,"camera module|37,telephoto|9,miniaturized design|4,mobile phone cameras|2,PDA|1","=HYPERLINK(""https://patents.google.com/patent/WO2021072668A1/en"")",0,,"US20070229983A1,US20160313538A1,CN106526791A,CN107797241A,CN107797247A,CN108627955A"
534,WO2020247171A1,Drive schemes for transparent tunable optical elements,Katherine Marie Smyth|Spencer Allan Wells|Robin Sharma|Andrew John Ouderkirk,Facebook Technologies Llc,115,2020-12-10,,2019-06-04,,,"adjustable lens|3,adjustable-focus lens|3,convex lens|4,liquid lens|15,tunable lens|2","polymer|19,transparent layer|1,polymer film|1,piezoelectric actuators|1",liquid crystal|1,"head mounted display|1,depth camera|1,time of flight|1,surgery|1,HMD|1","=HYPERLINK(""https://patents.google.com/patent/WO2020247171A1/en"")",0,US11175521B2,"WO2010015093A1,US20120128960A1,US20110163403A1,US20130100363A1,WO2018091359A1,WO2018091749A1,US20190113977A1"
538,CN112162338A,IPMC drive-based all-solid-state adjustable focusing micro lens,李梁,Taiyuan Normal University,116,2021-01-01,,2020-11-20,Pending,,"focus lens|3,plano-convex lens|5,micro lens|27,plano convex|5,liquid lens|1,tunable microlens|3,variable focus lens|3",polymer|31,"chamber|2,voice coil motor|1,liquid crystal|2","digital zoom|1,mobile phone cameras|1","=HYPERLINK(""https://patents.google.com/patent/CN112162338A/en"")",0,,"JP2008058841A,US20080112059A1,US20130128368A1,CN102262278A,US20160216492A1,KR20160108843A,CN110955041A,CN111025627A"
540,CN211426924U,Endoscope device and focal length adjusting assembly thereof,张景明,Ningbo Sikangxin Electronic Technology,119,2020-09-04,2020-09-04,2020-02-13,Active,,"adjustable lens|1,focus lens|1,liquid lens|1","polymer|7,piezoelectric film|25","chamber|4,fixed focus lens|1,voice coil motor|4,cavity|3",,"=HYPERLINK(""https://patents.google.com/patent/CN211426924U/en"")",0,,
570,CN115793183A,Internal focusing lens and camera module,郭美杉|田中武彦|刘佳|朱师倍,Sunny Optical,452,2023-03-14,,2021-09-09,Pending,"tlens|4,TLENS|4","focusing lens|79,focus lens|129,aspheric lens|1,liquid lens|3,tlens lens|2",,,"camera module|29,telephoto|1,mobile phones|1,telephoto lens|1","=HYPERLINK(""https://patents.google.com/patent/CN115793183A/en"")",0,,
571,WO2023016078A1,"Light emission module, depth camera, and terminal",刘海亮,Oppo,552,2023-02-16,,,,T-lens|6,"adjustable lens|113,adjustment lens|1,fresnel lens|5,phase-type lens|1,phase lens|18,liquid lens|6,tunable lens|17,tunable microlens|1","t-lens module|5,optical film layer|11","chamber|10,cavity|2,VCM |1","depth camera|23,depth information|4,TOF|5","=HYPERLINK(""https://patents.google.com/patent/WO2023016078A1/en"")",0,CN113687371A,"EP3789787A1,CN111580282A,CN111694161A,CN113113836A,CN113687371A"
573,US2023019936A1,Lens assembly and electronic device including the same,Jeongyeol Lee|Jungpa Seo|Sungwook Choi,Samsung Electronics Co Ltd,113,2023-01-19,,,Pending,,tunable lens|169,"polymer|73,elastic body|1,piezoelectric actuator|1",,"camera module|6,telephoto|1,imaging device|1,telephoto lens|1","=HYPERLINK(""https://patents.google.com/patent/US2023019936A1/en"")",0,,
575,US2023007185A1,Method of detecting and correcting focus drift of variable focus lens for fixed focus applications,Harry E. Kuchenbrod,Zebra Technologies Corp,130,2023-01-05,2023-01-31,2022-06-29,Active,T-lens|1,"focusing lens|1,focus lens|2,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|9,auto focus|11,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/US2023007185A1/en"")",0,,
582,WO2022206280A1,"Variable focus optical device, lens, and camera module",黄桢|叶林敏|周秀秀,Sunny Optical,156,2022-10-06,,2021-04-02,,,convex lens|1,"polymer|8,piezoelectric film|3,squeezed|5,lens body|8","flexible membrane|1,cavity|1","camera module|28,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/WO2022206280A1/en"")",0,,"US20100247086A1,JP2009175536A,JP2009251420A,KR20130020263A,CN109839713A,CN111670389A,CN108121046A,CN109884740A,CN110346940A,CN110806610A,CN111239864A"
583,JP7144458B2,Module with multiple cameras for embedding in mobile devices,タラロン、ニコラ|ハコラ、マヌ|クレイン、ピエール,Polight ASA,279,2020-08-27,2022-09-29,2018-06-28,Active,,"focus lens|3,deformable lens|25,flexible lens|4,tunable lens|23","polymer|16,transparent layer|11,curved substrate|2,aspheric shape|2,flexible glass surface|3,effective focal length|43,lens body|60,piezoelectric actuator|1,EFL|14,(EFL)|1","oil|2,fixed focus lens|2,voice coil motor|3,VCM |1","autofocus|8,auto focus|6,camera module|7,depth of field|2,folding mirror|33,selfies|1,video conferencing|1,telephoto|5,wide-angle image|3,digital zoom|1,time of flight|3,mobile phones|4,telephoto lens|1,(OIS)|2,OIS|8,(DOF)|1,DOF|1,EFL camera|1","=HYPERLINK(""https://patents.google.com/patent/JP7144458B2/en"")",0,,"JP2004260787A,CN1648710A,CN202256995U,JP2014182368A,JP2016540417A"
586,US11448849B2,Optical element with stress distributing supporting structure,Lars Henriksen|Vladimir Kartashov|Janne Tapani Kilpinen,Polight ASA,894,2021-07-29,2022-09-20,2019-05-24,Active,"tlens|2,polight|1,TLens®|1,TLens|2,poLight|1","deformable lens|4,refractive lens|2,micro lens|7,transparent lens|15,non-fluid lens|3,polymer lens|2,tunable lens|1","polymer|20,norway|1,pzt film|1,piezoelectric actuators|12,lens body|47,piezoelectric actuator|2","oil|2,cavity|10","auto focus|3,camera module|1,mobile phones|3,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/US11448849B2/en"")",0,"DE102019112224A1,CN113192994A","WO2008035983A1,WO2008100154A1,US20100165475A1,WO2016009078A1"
593,WO2022157730A1,Slim pop-out wide camera lenses,Roy Rudnick|Nadav Goulinski|Gal Shabtay|Ephraim Goldenberg,Corephotonics Ltd.,619,2022-07-28,,2021-01-25,,"tlens|2,TLens|2,T Lens|2",single lens|4,"effective focal length|3,EFL|14,(EFL)|1",,"camera module|1,digital camera|2,(OIS)|1,OIS|3","=HYPERLINK(""https://patents.google.com/patent/WO2022157730A1/en"")",0,,"US20150253647A1,US20190107651A1,WO2020174325A2"
600,CN216649816U,Take automatic focusing camera module of Tlens,杨生武,Truly Opto-electronics Ltd,458,2022-05-31,2022-05-31,2022-01-14,Active,tlens|13,"adjustable lens|1,adjustable-focus lens|9,focusing lens|43,focus lens|14","polymer|1,laser direct structuring|2,LDS|5","voice coil motor|2,VCM |1","autofocus|1,auto focus|3,camera module|16","=HYPERLINK(""https://patents.google.com/patent/CN216649816U/en"")",0,,
603,CN215449727U,Optical lens,邱海洋,Changzhou Ruitai Photoelectric Co Ltd,106,2022-01-07,2022-01-07,2021-06-30,Active,tlens|1,"adjustable lens|1,glass lens|2",,,mobile phones|1,"=HYPERLINK(""https://patents.google.com/patent/CN215449727U/en"")",0,,
604,CN113890974A,"Camera module, assembling method thereof and electronic equipment",吴军|朱童林|李巍,Jiangxi Jingchao Optical Co Ltd,190,2022-01-04,,2021-09-24,Pending,T-lens|1,"adjustable lens|108,tunable lens|24",,cavity|3,"camera module|100,miniaturized design|2,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/CN113890974A/en"")",0,,
614,CN215178520U,Wavefront measuring equipment,张健|国成立|谢桂华|戴付建|赵烈烽,Sunny Optical,425,2021-12-14,2021-12-14,2021-05-08,Active,tlens|21,"focus lens|1,convex lens|1,tlens lens|12,variable focus lens|1,variable-focus optical lens|1",polymer|4,,,"=HYPERLINK(""https://patents.google.com/patent/CN215178520U/en"")",0,,
616,DE102022116204A1,Method of distinguishing between focus deviation and a change in a distance to a target in variable focus lenses,Harry E. Kuchenbrod,Zebra Technologies Corp,134,2023-01-05,,,Pending,T-lens|1,"focusing lens|1,focus lens|2,deformable lens|1,liquid lens|3,variable focus lens|2",,voice coil motor|1,"autofocus|8,auto focus|12,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/DE102022116204A1/en"")",0,"US20210390724A1,US11265455B1",
633,US10701275B1,Single camera vision system for logistics applications,Laurens Nunnink|Esther Oteo Lozano|Richard Reuter|Matthew D. Engle,Cognex Corp,107,2020-06-30,2020-06-30,2018-10-22,Active,constant field of view|1,"convex lens|3,liquid lens|6,variable lens|9,electromechanical variable lens|1",polymer|1,,auto focus|2,"=HYPERLINK(""https://patents.google.com/patent/US10701275B1/en"")",0,"CN111314652B,US20210262780A1,CN111641768B,CN113450375B","US3714435A,US5856888A,US6688525B1,US20060007550A1,US7196719B2,US20100044555A1,US20090072037A1,US8773766B2,US8139935B2,US8355627B2,US20110317006A1,US20140098220A1"
636,EP3537488B1,Determining and applying a voltage to a piezoelectric actuator,Lars Henriksen|Tore Svortdal|Euan Barron|Muhammad Asif Raza Azhar|Thi Kim Trinh Tran|Nicolas Tallaron|Pierre Craen,Polight ASA,129,2019-09-11,2020-10-21,2018-03-07,Active,,"adjustable lens|1,focus lens|10,deformable lens|2,transparent lens|1,non-fluid lens|2,tunable lens|4","piezoelectric actuators|1,lens body|3,piezoelectric actuator|4",flexible membrane|9,"auto focus|1,camera module|18","=HYPERLINK(""https://patents.google.com/patent/EP3537488B1/en"")",0,EP3792988A1,
637,TWI687715B,Camera lens system and portable wireless communications device,羅密歐Ｉ 摩卡杜,Apple Inc,132,2016-10-16,2020-03-11,2015-08-19,,,"focusing lens|7,refractive lens|22","polymer|26,transparent layer|2,effective focal length|28,EFL|1",,"autofocus|2,auto focus|2,camera module|10,depth of field|1,mobile phones|1,(DOF)|1,DOF|2","=HYPERLINK(""https://patents.google.com/patent/TWI687715B/en"")",0,"KR101709836B1,TWI534467B,US10133043B1,TWI589921B,JP6821365B2,KR101832627B1,TWI616678B,TWI622824B,TWI629535B,CN107367824A,TWI631382B,WO2019052180A1,TWI655474B,JP2019128380A,TWI702465B,CN108535844A,CN111308655B,US10924690B2","TW201317619A,JP2015007748A,TW201502570A,TW201421062A,TW201435383A,TW201504673A"
638,US10921548B2,Focusing mechanism and imaging module,Yoshikazu Hishinuma,Fujifilm Corp,169,2018-12-20,2021-02-16,2017-03-22,Active,,focusing lens|2,"polymer|1,elastic body|19,piezoelectric element|2,piezoelectric actuators|22,piezoelectric film|3,piezoelectric actuator|10",VCM |2,mobile phones|1,"=HYPERLINK(""https://patents.google.com/patent/US10921548B2/en"")",0,"JP2019028439A,CN110365247A,CN112825542A,CN112825321B,CN111399164B","US20030202735A1,JP2004001209A,US20050167769A1,US8199410B2,WO2009060575A1,US20100110571A1,US20100232043A1,JP2010210968A,JP2011141438A,JP2012163415A,JP2013068875A,US8711495B2"
642,CN115031707A,Engineering surveying and mapping system,王善芳,individual_fail,190,2022-09-09,,2022-05-16,Pending,tlens|1,"adjustable lens|1,adjustable-focus lens|5,focusing lens|20,focus lens|4",LDS|1,,camera module|3,"=HYPERLINK(""https://patents.google.com/patent/CN115031707A/en"")",0,,
646,GB2610475A,Method of detecting and correcting focus drift of variable focus lens for fixed focus applications,E Kuchenbrod Harry,Zebra Technologies Corp,177,2022-08-10,,,Pending,T-lens|1,"focusing lens|1,focus lens|5,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|5",,voice coil motor|1,"autofocus|10,auto focus|12,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/GB2610475A/en"")",0,,
649,CN115546276A,Method for distinguishing focus drift and distance to target change for variable focus lens,H·E·古辰博德,斑马技术公司_fail,134,2022-12-30,,,,T-lens|1,"focus lens|3,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|12,auto focus|13,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/CN115546276A/en"")",0,,
650,JP7177295B1,How to Distinguish Between Focus Drift and Distance-to-Object Change for Variable Focus Lenses,イー クッヘンブロート ハリー,Zebra Technologies Corp,134,2022-11-22,2022-11-22,,Active,T-lens|1,"focus lens|3,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|14,auto focus|14,imaging device|2","=HYPERLINK(""https://patents.google.com/patent/JP7177295B1/en"")",0,,"US20070063048A1,JP2018534664A,JP2020500310A,JP2020531849A5,US20200200996A1,US11108946B1,US11265455B1"
659,CN114815127A,Camera module and terminal,许运生|李鸿|揭应平,Shenzhen Transsion Holdings Co Ltd,291,2022-07-29,,2022-03-16,Pending,T-lens|6,"refractive lens|4,liquid lens|50",,"electrowetting|9,voice coil motor|1,cavity|3,liquid crystal|4","camera module|93,telephoto|1,navigation|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN114815127A/en"")",0,,
661,CN111953895B,Focusable imaging device,曾正德,Luxvisions Innovation Ltd,292,2020-11-17,2022-07-05,2020-01-10,Active,"t lens|1,T Lens|2","anti-shake optical lens|7,liquid crystal lens|2,liquid lens|6",,"voice coil motor|3,hydrophobic liquid lens|1,liquid crystal|1,SMA|1","auto focus|4,telephoto|4,mobile phones|1,imaging device|31,periscope |1,(OIS)|2,OIS|10","=HYPERLINK(""https://patents.google.com/patent/CN111953895B/en"")",0,,"US6987529B1,CN1512244A,JP2005331694A,CN101866058A,US9164269B1,CN105549327A,CN106019560A,CN208969313U"
713,CN112311977B,"Imaging module, forming method thereof and lens assembly",桂珞,Ningbo Semiconductor International Corp,131,2021-02-02,2022-04-01,2019-07-26,Active,,single lens|1,"piezoelectric element|156,piezoelectric film|9",VCM |2,"autofocus|1,auto focus|1,mobile phones|3,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN112311977B/en"")",1,,CN109327580A
951,JP2020510245A,Low wavefront error piezoelectrically driven optical element,ウラジーミル カルタショフ，|ウラジーミル カルタショフ，|ピエール クレイン，|ピエール クレイン，,Polight ASA,508,2020-04-02,,2018-02-27,Pending,"polight|1,TLens®|1,poLight|1","autofocus lens|1,deformable lens|4,refractive lens|2,micro lens|2,transparent lens|15","polymer|13,norway|1,piezoelectric actuators|62,piezoelectric film|1,lens body|24,piezoelectric actuator|18","oil|1,cavity|3","autofocus|3,auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/JP2020510245A/en"")",1,WO2021140160A1,
1466,US20170160441A1,Autofocus lens system,H. Sprague Ackley|Alain Gillet,Hand Held Products Inc,422,2017-06-08,2018-09-11,2017-02-23,Active,"polight|1,poLight|1","adjustable lens|1,adjustable-surface lens|17,auto-focus lens|1,focusing-module lens|28,autofocus lens|37,mechanical autofocus lens|3","polymer|6,thin glass membrane|1,piezoelectric film|8",,"autofocus|59,auto focus|59,depth of field|2,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/US20170160441A1/en"")",1,"US10222514B2,US9779546B2,US10007858B2,US20140104413A1,CN103780847A,US8918250B2,US9930142B2,US10228452B2,US9104929B2,US9572901B2,US8870074B1,US9373018B2,US9665757B2,US9412242B2,US9478113B2,US9823059B2,US10775165B2,US9779276B2,US10810715B2,US9443222B2,US10909490B2,US9752864B2,US9897434B2,US10438409B2,US10509619B2,US10176521B2,US9743731B2,US9761096B2,US10317474B2,US10275088B2,US9678536B2,US10296259B2,US9727769B2,US10049246B2,US10191514B2,US10635876B2,US9679178B2,US10552786B2,US9774940B2,US10621538B2,US11244264B2,US20160189270A1,US9843660B2,US10152622B2,US9230140B1,US9830488B2,US9898635B2,US9685049B2,US11257143B2,US10108832B2,US9879823B2,US9811650B2,CN204706037U,US9734639B2,US10049290B2,US10402038B2,US10061565B2,US10262660B2,US11081087B2,US9997935B2,US10120657B2,US9390596B1,CN204795622U,US9852102B2,US9693038B2,US20160314294A1,US9954871B2,US9978088B2,US9786101B2,USD771631S1,US9507974B1,US10354449B2,US9892876B2,US9949005B2,US20160377414A1,US9835486B2,EP3118576B1,US10094650B2,US10467513B2,US9911023B2,US10410629B2,US9781681B2,CN206006056U,US9490540B1,US9659198B2,US9652648B2,CN205091752U,US9646191B2,US10373143B2,US9767337B2,US10312483B2,US9844956B2,US9656487B2,US10146194B2,US9727083B2,US9876923B2,US9684809B2,US10249030B2,US10397388B2,US10129414B2,US10026377B2,US9680282B2,US10192194B2,US10225544B2,US9864891B2,US9697401B2,US10282526B2,US10064005B2,US9935946B2,CN106899713B,US9729744B2,US10325436B2,US9727840B2,US9805343B2,US10026187B2,US10859667B2,US9945777B2,US10235547B2,US10025314B2,CN205880874U,US9990784B2,US9674430B1,US11125885B2,US10394316B2,US10055625B2,US10185906B2,US9727841B1,US10183500B2,US10339352B2,US9940721B2,US10306051B2,US10163216B2,US9990524B2,US9955099B2,US9876957B2,US9864887B1,US10085101B2,US9662900B1,CN107622218A,CN107622217A,US10896403B2,US10714121B2,US9902175B1,US9919547B2,US11157869B2,US10640325B2,US9940497B2,US10372954B2,US10685665B2,US10384462B2,US10158834B2,US10286694B2,US10042593B2,US9805257B1,US10484847B2,US9946962B2,US9881194B1,US9701140B1,US10375473B2,US9931867B1,US9785814B1,US10181321B2,US9936278B1,US9892356B1,US10114997B2,US10146975B2,US10022993B2,US10395081B2,CN108616148A,US10909708B2,US10740855B2,US10163044B2,US10044880B2,US10304174B2,US10237421B2,CN108256367A,CN108259702B,US9827796B1,US10652403B2,US10468015B2,CN108304741A,US11042834B2,US10263443B2,US9802427B1,US9849691B1,US10350905B2,CN108363932A,US10158612B2,US10984374B2,US10252874B2,US9908351B1,JP2020510245A,US10737911B2,US10195880B2,US10105963B2,CN108537077A,US11047672B2,US10780721B2,US10798316B2,US10223626B2,US9937735B1,US10463140B2,US10810541B2,US10549561B2,CN108859447B,US10438098B2,US10523038B2,US10732226B2,US10592536B2,US9984366B1,US10035367B1,US10710386B2,US10977594B2,US10644944B2,JP2020525821A,US10778690B2,US10127423B1,US10216969B2,US10264165B2,US10867141B2,US10956033B2,US10733748B2,CN109308430A,US10255469B2,US10650631B2,US10099485B1,US10373032B2,CN109388981A,CN109390994A,CN109424871A,US10399359B2,US10372389B2,US10756900B2,US10621470B2,US10245861B1,US10728445B2,US10884059B2,US10654287B2,US10084556B1,US10399369B2,US10293624B2,US10679101B2,US10210364B1,US10427424B2,US10181896B1,US10369823B2,US10369804B2,US10399361B2,US10654697B2,US10232628B1,US10703112B2,US10756563B2,US10323929B1,US10773537B2,US10834283B2,US10795618B2,US10803264B2,US10546160B2,US10731963B2,US10897150B2,US10809949B2,US10584962B2,US10434800B1,CN109167909B,CN109327580A,US20220066126A1,US20220124253A1","US9224022B2,US9581809B2"
1634,WO2018154139A1,Low wavefront error piezoelectrically actuated optical element,Vladimir Kartashov|Pierre Craen,Polight ASA,524,2018-08-30,,2017-02-27,,"polight|1,TLens®|1,poLight|1","deformable lens|6,refractive lens|2,transparent lens|13,tunable microlens|2","polymer|11,norway|1,piezoelectric actuators|66,lens body|26,piezoelectric actuator|16","oil|1,cavity|3","auto focus|3,camera module|1,mobile phones|3,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/WO2018154139A1/en"")",1,WO2021140160A1,"WO2008035983A1,WO2008100154A1,US20100182703A1,US20140104696A1,US20120104898A1,WO2014048818A1,EP2940505A1,WO2016009078A1,WO2016009079A1"
