Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
458,CN112987449A,Optical lens module and electronic equipment,宋博,Vivo Mobile Communication Co Ltd,115,2021-06-18,,2021-03-30,Pending,,"focus lens|1,convex lens|1,aspheric lens|2","polymer|19,piezoelectric film|18","fixed focus lens|1,liquid crystal|1","telephoto|16,telephoto lens|14,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN112987449A/en"")",0,,"KR20100113863A,CN211127936U,CN111432104A,CN111856711A,CN112073615A"
460,US2020371360A1,Variable focus assemblies,Timothy Mark Dalrymple|David Tinch|Michael Anthony Klug|Clinton Carlisle|Jason Donald Mareno|Arno Leon Konings|Christopher Peter Couste|Charles Robert Schabacker|Bach Nguyen,Magic Leap Inc,115,2020-11-26,,2020-05-22,Pending,,"focus lens|59,flexible lens|50,liquid lens|26,variable lens|1,variable focus lens|59","polymer|1,piezoelectric actuators|6,squeezed|2","chamber|11,flexible membrane|2,fluid chamber|1,SMA|27","AR|6,VR|5","=HYPERLINK(""https://patents.google.com/patent/US2020371360A1/en"")",0,"US11030926B2,US11106034B2",
494,WO2021072668A1,"Optical system, camera module and terminal device",蔡雄宇|许哲源|黎康熙|谈智伟,Ofilm Group Co Ltd,350,2021-04-22,,2019-10-16,,"tlens|4,TLENS|4","plastic lens|4,glass lens|1","temperature resistance|1,effective focal length|7",voice coil motor|1,"camera module|37,telephoto|9,miniaturized design|4,mobile phone cameras|2,PDA|1","=HYPERLINK(""https://patents.google.com/patent/WO2021072668A1/en"")",0,,"US20070229983A1,US20160313538A1,CN106526791A,CN107797241A,CN107797247A,CN108627955A"
529,WO2020247171A1,Drive schemes for transparent tunable optical elements,Katherine Marie Smyth|Spencer Allan Wells|Robin Sharma|Andrew John Ouderkirk,Facebook Technologies Llc,115,2020-12-10,,2019-06-04,,,"adjustable lens|3,adjustable-focus lens|3,convex lens|4,liquid lens|15,tunable lens|2","polymer|19,transparent layer|1,polymer film|1,piezoelectric actuators|1",liquid crystal|1,"head mounted display|1,depth camera|1,time of flight|1,surgery|1,HMD|1","=HYPERLINK(""https://patents.google.com/patent/WO2020247171A1/en"")",0,US11175521B2,"WO2010015093A1,US20120128960A1,US20110163403A1,US20130100363A1,WO2018091359A1,WO2018091749A1,US20190113977A1"
533,CN112162338A,IPMC drive-based all-solid-state adjustable focusing micro lens,李梁,Taiyuan Normal University,116,2021-01-01,,2020-11-20,Pending,,"focus lens|3,plano-convex lens|5,micro lens|27,plano convex|5,liquid lens|1,tunable microlens|3,variable focus lens|3",polymer|31,"chamber|2,voice coil motor|1,liquid crystal|2","digital zoom|1,mobile phone cameras|1","=HYPERLINK(""https://patents.google.com/patent/CN112162338A/en"")",0,,"JP2008058841A,US20080112059A1,US20130128368A1,CN102262278A,US20160216492A1,KR20160108843A,CN110955041A,CN111025627A"
535,CN211426924U,Endoscope device and focal length adjusting assembly thereof,张景明,Ningbo Sikangxin Electronic Technology,119,2020-09-04,2020-09-04,2020-02-13,Active,,"adjustable lens|1,focus lens|1,liquid lens|1","polymer|7,piezoelectric film|25","chamber|4,fixed focus lens|1,voice coil motor|4,cavity|3",,"=HYPERLINK(""https://patents.google.com/patent/CN211426924U/en"")",0,,
572,WO2022206280A1,"Variable focus optical device, lens, and camera module",黄桢|叶林敏|周秀秀,Sunny Optical,156,2022-10-06,,2021-04-02,,,convex lens|1,"polymer|8,piezoelectric film|3,squeezed|5,lens body|8","flexible membrane|1,cavity|1","camera module|28,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/WO2022206280A1/en"")",0,,"US20100247086A1,JP2009175536A,JP2009251420A,KR20130020263A,CN109839713A,CN111670389A,CN108121046A,CN109884740A,CN110346940A,CN110806610A,CN111239864A"
573,JP7144458B2,Module with multiple cameras for embedding in mobile devices,タラロン、ニコラ|ハコラ、マヌ|クレイン、ピエール,Polight ASA,279,2020-08-27,2022-09-29,2018-06-28,Active,,"focus lens|3,deformable lens|25,flexible lens|4,tunable lens|23","polymer|16,transparent layer|11,curved substrate|2,aspheric shape|2,flexible glass surface|3,effective focal length|43,lens body|60,piezoelectric actuator|1,EFL|14,(EFL)|1","oil|2,fixed focus lens|2,voice coil motor|3,VCM |1","autofocus|8,auto focus|6,camera module|7,depth of field|2,folding mirror|33,selfies|1,video conferencing|1,telephoto|5,wide-angle image|3,digital zoom|1,time of flight|3,mobile phones|4,telephoto lens|1,(OIS)|2,OIS|8,(DOF)|1,DOF|1,EFL camera|1","=HYPERLINK(""https://patents.google.com/patent/JP7144458B2/en"")",0,,"JP2004260787A,CN1648710A,CN202256995U,JP2014182368A,JP2016540417A"
576,US11448849B2,Optical element with stress distributing supporting structure,Lars Henriksen|Vladimir Kartashov|Janne Tapani Kilpinen,Polight ASA,894,2021-07-29,2022-09-20,2019-05-24,Active,"tlens|2,polight|1,TLens®|1,TLens|2,poLight|1","deformable lens|4,refractive lens|2,micro lens|7,transparent lens|15,non-fluid lens|3,polymer lens|2,tunable lens|1","polymer|20,norway|1,pzt film|1,piezoelectric actuators|12,lens body|47,piezoelectric actuator|2","oil|2,cavity|10","auto focus|3,camera module|1,mobile phones|3,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/US11448849B2/en"")",0,"DE102019112224A1,CN113192994A","WO2008035983A1,WO2008100154A1,US20100165475A1,WO2016009078A1"
583,WO2022157730A1,Slim pop-out wide camera lenses,Roy Rudnick|Nadav Goulinski|Gal Shabtay|Ephraim Goldenberg,Corephotonics Ltd.,619,2022-07-28,,2021-01-25,,"tlens|2,TLens|2,T Lens|2",single lens|4,"effective focal length|3,EFL|14,(EFL)|1",,"camera module|1,digital camera|2,(OIS)|1,OIS|3","=HYPERLINK(""https://patents.google.com/patent/WO2022157730A1/en"")",0,,"US20150253647A1,US20190107651A1,WO2020174325A2"
590,CN216649816U,Take automatic focusing camera module of Tlens,杨生武,Truly Opto-electronics Ltd,458,2022-05-31,2022-05-31,2022-01-14,Active,tlens|13,"adjustable lens|1,adjustable-focus lens|9,focusing lens|43,focus lens|14","polymer|1,laser direct structuring|2,LDS|5","voice coil motor|2,VCM |1","autofocus|1,auto focus|3,camera module|16","=HYPERLINK(""https://patents.google.com/patent/CN216649816U/en"")",0,,
593,CN215449727U,Optical lens,邱海洋,Changzhou Ruitai Photoelectric Co Ltd,106,2022-01-07,2022-01-07,2021-06-30,Active,tlens|1,"adjustable lens|1,glass lens|2",,,mobile phones|1,"=HYPERLINK(""https://patents.google.com/patent/CN215449727U/en"")",0,,
594,CN113890974A,"Camera module, assembling method thereof and electronic equipment",吴军|朱童林|李巍,Jiangxi Jingchao Optical Co Ltd,190,2022-01-04,,2021-09-24,Pending,T-lens|1,"adjustable lens|108,tunable lens|24",,cavity|3,"camera module|100,miniaturized design|2,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/CN113890974A/en"")",0,,
604,CN215178520U,Wavefront measuring equipment,张健|国成立|谢桂华|戴付建|赵烈烽,Sunny Optical,425,2021-12-14,2021-12-14,2021-05-08,Active,tlens|21,"focus lens|1,convex lens|1,tlens lens|12,variable focus lens|1,variable-focus optical lens|1",polymer|4,,,"=HYPERLINK(""https://patents.google.com/patent/CN215178520U/en"")",0,,
625,EP3537488B1,Determining and applying a voltage to a piezoelectric actuator,Lars Henriksen|Tore Svortdal|Euan Barron|Muhammad Asif Raza Azhar|Thi Kim Trinh Tran|Nicolas Tallaron|Pierre Craen,Polight ASA,129,2019-09-11,2020-10-21,2018-03-07,Active,,"adjustable lens|1,focus lens|10,deformable lens|2,transparent lens|1,non-fluid lens|2,tunable lens|4","piezoelectric actuators|1,lens body|3,piezoelectric actuator|4",flexible membrane|9,"auto focus|1,camera module|18","=HYPERLINK(""https://patents.google.com/patent/EP3537488B1/en"")",0,EP3792988A1,
626,TWI687715B,Camera lens system and portable wireless communications device,羅密歐Ｉ 摩卡杜,Apple Inc,132,2016-10-16,2020-03-11,2015-08-19,,,"focusing lens|7,refractive lens|22","polymer|26,transparent layer|2,effective focal length|28,EFL|1",,"autofocus|2,auto focus|2,camera module|10,depth of field|1,mobile phones|1,(DOF)|1,DOF|2","=HYPERLINK(""https://patents.google.com/patent/TWI687715B/en"")",0,"KR101709836B1,TWI534467B,US10133043B1,TWI589921B,JP6821365B2,KR101832627B1,TWI616678B,TWI622824B,TWI629535B,CN107367824A,TWI631382B,WO2019052180A1,TWI655474B,JP2019128380A,TWI702465B,CN108535844A,CN111308655B,US10924690B2","TW201317619A,JP2015007748A,TW201502570A,TW201421062A,TW201435383A,TW201504673A"
627,US10921548B2,Focusing mechanism and imaging module,Yoshikazu Hishinuma,Fujifilm Corp,169,2018-12-20,2021-02-16,2017-03-22,Active,,focusing lens|2,"polymer|1,elastic body|19,piezoelectric element|2,piezoelectric actuators|22,piezoelectric film|3,piezoelectric actuator|10",VCM |2,mobile phones|1,"=HYPERLINK(""https://patents.google.com/patent/US10921548B2/en"")",0,"JP2019028439A,CN110365247A,CN112825542A,CN112825321B,CN111399164B","US20030202735A1,JP2004001209A,US20050167769A1,US8199410B2,WO2009060575A1,US20100110571A1,US20100232043A1,JP2010210968A,JP2011141438A,JP2012163415A,JP2013068875A,US8711495B2"
631,CN115031707A,Engineering surveying and mapping system,王善芳,Individual,190,2022-09-09,,2022-05-16,Pending,tlens|1,"adjustable lens|1,adjustable-focus lens|5,focusing lens|20,focus lens|4",LDS|1,,camera module|3,"=HYPERLINK(""https://patents.google.com/patent/CN115031707A/en"")",0,,
635,CN115546276A,Method for distinguishing focus drift and distance to target change for variable focus lens,H·E·古辰博德,Zebra Technology Company,134,2022-12-30,,,,T-lens|1,"focus lens|3,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|12,auto focus|13,imaging device|1","=HYPERLINK(""https://patents.google.com/patent/CN115546276A/en"")",0,,
636,JP7177295B1,How to Distinguish Between Focus Drift and Distance-to-Object Change for Variable Focus Lenses,イー クッヘンブロート ハリー,Zebra Technologies Corp,134,2022-11-22,2022-11-22,,Active,T-lens|1,"focus lens|3,deformable lens|1,shift lens|1,liquid lens|2,variable focus lens|2",,voice coil motor|1,"autofocus|14,auto focus|14,imaging device|2","=HYPERLINK(""https://patents.google.com/patent/JP7177295B1/en"")",0,,"US20070063048A1,JP2018534664A,JP2020500310A,JP2020531849A5,US20200200996A1,US11108946B1,US11265455B1"
645,CN114815127A,Camera module and terminal,许运生|李鸿|揭应平,Shenzhen Transsion Holdings Co Ltd,291,2022-07-29,,2022-03-16,Pending,T-lens|6,"refractive lens|4,liquid lens|50",,"electrowetting|9,voice coil motor|1,cavity|3,liquid crystal|4","camera module|93,telephoto|1,navigation|1,PDA|1","=HYPERLINK(""https://patents.google.com/patent/CN114815127A/en"")",0,,
647,CN111953895B,Focusable imaging device,曾正德,Luxvisions Innovation Ltd,292,2020-11-17,2022-07-05,2020-01-10,Active,"t lens|1,T Lens|2","anti-shake optical lens|7,liquid crystal lens|2,liquid lens|6",,"voice coil motor|3,hydrophobic liquid lens|1,liquid crystal|1,SMA|1","auto focus|4,telephoto|4,mobile phones|1,imaging device|31,periscope |1,(OIS)|2,OIS|10","=HYPERLINK(""https://patents.google.com/patent/CN111953895B/en"")",0,,"US6987529B1,CN1512244A,JP2005331694A,CN101866058A,US9164269B1,CN105549327A,CN106019560A,CN208969313U"
908,JP2020510245A,Low wavefront error piezoelectrically driven optical element,ウラジーミル カルタショフ，|ウラジーミル カルタショフ，|ピエール クレイン，|ピエール クレイン，,Polight ASA,508,2020-04-02,,2018-02-27,Pending,"polight|1,TLens®|1,poLight|1","autofocus lens|1,deformable lens|4,refractive lens|2,micro lens|2,transparent lens|15","polymer|13,norway|1,piezoelectric actuators|62,piezoelectric film|1,lens body|24,piezoelectric actuator|18","oil|1,cavity|3","autofocus|3,auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/JP2020510245A/en"")",1,WO2021140160A1,
1592,WO2018154139A1,Low wavefront error piezoelectrically actuated optical element,Vladimir Kartashov|Pierre Craen,Polight ASA,524,2018-08-30,,2017-02-27,,"polight|1,TLens®|1,poLight|1","deformable lens|6,refractive lens|2,transparent lens|13,tunable microlens|2","polymer|11,norway|1,piezoelectric actuators|66,lens body|26,piezoelectric actuator|16","oil|1,cavity|3","auto focus|3,camera module|1,mobile phones|3,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/WO2018154139A1/en"")",1,WO2021140160A1,"WO2008035983A1,WO2008100154A1,US20100182703A1,US20140104696A1,US20120104898A1,WO2014048818A1,EP2940505A1,WO2016009078A1,WO2016009079A1"
1593,JP2020525821A,Adaptive lens,クレイン、ピエール|カルタショフ，ウラジミール|タラロン、ニコラ,Polight ASA,415,2020-08-27,,2018-06-28,Pending,"t lens|1,T-lens|1","adjustable lens|3,focusing lens|2,focus lens|1,non-fluid lens|3,polymer lens|1,tunable lens|2,variable focus lens|1","polymer|14,curved substrate|1,pzt film|3,piezoelectric film|5,lens body|45,piezoelectric actuator|3","chamber|1,flexible membrane|3,voice coil motor|2,cavity|7,VCM |1","depth of field|1,mobile phones|2,mobile phone cameras|2,telescope|1,AR|1","=HYPERLINK(""https://patents.google.com/patent/JP2020525821A/en"")",1,"CN110266838A,WO2021023815A1,CN110908021B,CN110954978B,DE102020113832A1,CN111580278A,WO2021259911A1",
1691,US20170160442A1,Tunable microlens with a variable structure element,John Phair|Thomas Spatscheck|Vladimir Kartashov,Polight ASA,345,2017-06-08,2019-11-12,2015-07-17,Active,polight|1,"focus lens|1,deformable lens|24,micro lens|2,polymer lens|2,tunable lens|1,tunable microlens|14","polymer|8,piezoelectric element|5,piezoelectric actuators|7,lens body|27,piezoelectric actuator|10","oil|1,cavity|1","auto focus|3,camera module|2,mobile phones|2,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/US20170160442A1/en"")",1,"US20170075042A1,US11125979B2,US11366294B2,WO2022207643A1,US7017775B2,ITUB20159497A1,EP3586175A1,WO2019002448A1,KR20210013176A,CN110132502B,RU2746857C1","US20120170134A1,CN103558654A"
1693,EP3754733A1,Piezoelectric actuator and microfluidic device,Ardavan Shabanian|Hans Rainer Stork|Anjan Bhat Kashekodi|David Stork|Peter Woias|Frank Goldschmidtböing,Albert Ludwig's University Of Freiburg,110,2020-12-23,,2019-06-19,Pending,,"tunable lens|1,adaptive lens|2","polymer|1,piezo elements|1,piezoelectric element|56,piezoelectric actuators|1,piezoelectric actuator|47",chamber|4,,"=HYPERLINK(""https://patents.google.com/patent/EP3754733A1/en"")",1,"WO2022207643A1,CN113162462A","US20060119218A1,DE102005038483B3,US20100327702A1,WO2013173495A1,WO2019099013A1"
1797,WO2017170046A1,Focusing mechanism and imaging module,慶一 菱沼,"Fujifilm Co., Ltd.",148,2017-10-05,,2016-03-29,,,focusing lens|2,"polymer|1,elastic body|18,piezoelectric element|2,piezoelectric actuators|6,piezoelectric film|3,piezoelectric actuator|17","voice coil motor|1,VCM |1",,"=HYPERLINK(""https://patents.google.com/patent/WO2017170046A1/en"")",1,"WO2019181455A1,CN110365247A,CN112825542A,CN112825321B,CN111399164B","JP2004001209A,WO2009060575A1,JP2012163415A"
1919,CN111033321A,Lens assembly for optical image stabilization and focus adjustment,皮埃尔·克雷恩|弗拉基米尔·卡尔塔晓夫|珍妮·塔帕尼·凯皮奈恩|尼古拉斯·塔拉罗恩|拉尔斯·亨利克森,Polight ASA,128,2020-04-17,,2018-06-28,Pending,,"adjustable lens|1,deformable lens|1,flexible lens|3,refractive lens|1,transparent lens|3,non-fluid lens|6,tunable lens|2","polymer|15,piezoelectric film|2,lens body|81,piezoelectric actuator|1","oil|1,cavity|1","autofocus|2,auto focus|3,mobile phones|2,telescope|7,(OIS)|1,OIS|10,AR|1","=HYPERLINK(""https://patents.google.com/patent/CN111033321A/en"")",1,"CN110266838A,WO2021023815A1,CN110908021B,CN110954978B,DE102020113832A1,CN111580278A,WO2021259911A1","CN101688976A,US8072689B2,JP2009271095A,CN105005103A,US20150043094A1,CN105723251A,WO2015091836A1"
2002,ES2561756T3,Deformable polymeric lens,Lars Henriksen,Polight ASA,188,2016-02-29,2016-02-29,2013-03-18,Active,,"adjustable lens|9,deformable lens|47,flexible lens|1,polymeric lens|2,adaptive lens|1","polymer|89,transparent layer|1,thin, flexible glass surface|1,flexible glass surface|3,lens body|89","oil|49,cavity|4","autofocus|9,auto focus|6,camera module|1,mobile phones|2,digital camera|1,webcams|1,PDAs|2","=HYPERLINK(""https://patents.google.com/patent/ES2561756T3/en"")",1,"US10064545B2,US10437005B2,PT3170038T,WO2016118423A1,GB2542638A,WO2017120475A1,JP2020525821A,WO2019002565A1,KR20200022489A,CA185871S,EP3709079B1,WO2020262430A1,TWI704389B",
2020,WO2019002565A1,A transparent optical device element comprising means for selectively transmitting electromagnetic radiation,Lars Henriksen|Nicolas Tallaron|Pierre Craen,Polight ASA,1091,2019-01-03,,2017-06-30,,"polight|7,constant field of view|1,TLens®|5,Polight |7","deformable lens|24,flexible lens|1,non-fluid lens|1,polymer lens|1","polymer|32,curved substrate|2,aspheric shape|2,thin, flexible glass surface|1,flexible glass surface|1,piezoelectric actuators|1,lens body|66","oil|9,voice coil motor|1,VCM |4","autofocus|2,auto focus|4,camera module|1,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/WO2019002565A1/en"")",1,,"WO2008035983A1,WO2008150817A1,US20130293772A1,EP2781939A1"
2026,JP2021524936A,Optical element with stress distribution support structure,ヘンリクセン、ラース|カルタショフ，ウラジミール|タパニ キルピネン、ジャン|タパニ キルピネン、ジャン,Polight ASA,924,2021-09-16,,2019-05-24,Pending,"tlens|2,TLens®|1,TLens|2,T Lens|2","adjustable lens|2,deformable lens|3,transparent lens|15,non-fluid lens|3,polymer lens|2","polymer|27,pzt film|2,piezoelectric actuators|7,piezoelectric film|2,lens body|47,piezoelectric actuator|7","oil|2,cavity|10","autofocus|3,auto focus|3,camera module|1,mobile phones|4,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/JP2021524936A/en"")",1,,
2063,WO2016009078A1,A tunable microlens with a variable structure element,John Phair|Thomas Spatscheck|Vladimir Kartashov,Polight ASA,244,2016-01-21,,2014-07-18,,,"focus lens|1,deformable lens|24,micro lens|2,polymer lens|2,tunable lens|1,tunable microlens|15","polymer|8,piezoelectric element|4,piezoelectric actuators|7,lens body|27,piezoelectric actuator|10","oil|1,cavity|1","auto focus|3,camera module|2,mobile phones|2,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/WO2016009078A1/en"")",1,"WO2018154139A1,WO2019002448A1,WO2019224367A1,US7017775B2,ES2561756T3,CN110132502B,TWI704389B,RU2746857C1","US20100208357A1,US20070284971A1,US20100118413A1,US20100165475A1,EP2246717A1,US20140104696A1,EP2465816A1,CN103558654A"
2100,CN113287049A,Image capture lens,权德根,Lg Innotek Co Ltd,109,2021-08-20,,2020-01-07,Pending,,"auto-focus lens|1,focus lens|6,focal lens|3,liquid lens|39,variable lens|2,variable focus lens|6",effective focal length|4,"oil|1,voice coil motor|3,cavity|10","autofocus|1,auto focus|3,camera module|20,mobile phones|1,(OIS)|1,OIS|5","=HYPERLINK(""https://patents.google.com/patent/CN113287049A/en"")",1,"CN113741007A,CN114114646A","JP2009216946A,CN101620311A,CN102340624A,CN108780498A,CN106125267A,KR20180099148A"
2219,CN112825542A,Imaging module,桂珞,China Core Integrated Circuit Ningbo Co Ltd,106,2021-05-21,,2019-11-20,Pending,,single lens|1,"piezoelectric element|128,piezoelectric film|7",VCM |3,"autofocus|1,auto focus|1,mobile phones|2,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN112825542A/en"")",1,,
2220,CN112825321B,Manufacturing method of imaging module,桂珞,Ningbo Semiconductor International Corp,106,2021-05-21,2022-03-22,2019-11-21,Active,,single lens|1,"piezoelectric element|75,piezoelectric film|7",VCM |2,"mobile phones|2,video cameras|2","=HYPERLINK(""https://patents.google.com/patent/CN112825321B/en"")",1,,"CN101153948A,CN105556372A,WO2018077751A1,CN107395056A"
2309,CN109917555A,A kind of micro-lens array device of achievable integration imaging 2D/3D conversion,彭玉颜|温新竹|杨雪婷,Which Mr. University,101,2019-06-21,,2019-04-02,Pending,,plano convex|3,squeezed|5,oil|2,,"=HYPERLINK(""https://patents.google.com/patent/CN109917555A/en"")",2,"CN110501816A,CN110850301A","JPS6277794A,US7369723B1,CN2580862Y,CN101632030A,CN101802493A,CN101144913A,CN101246226A,KR20100112902A,US20110038044A1,JP2011090054A,CN102520558A,CN102879900A,CN103217849A,US20150092267A1,CN103728678A,CN104122672A,TWI624695B,CN108732661A"
2902,US10928656B1,Systems and methods for actuation of asymmetric optical elements,Katherine Marie Smyth|Andrew John Ouderkirk|John Cooke,Facebook Technologies Llc,189,2021-02-23,2021-02-23,2018-05-30,Active,,"adjustable lens|39,adjustable-focus lens|17,focus lens|2,deformable lens|7,convex lens|1,plano-convex lens|1,plano-concave|1,plano convex|1,fresnel lens|1,liquid lens|20",polymer|9,"chamber|6,cavity|6","depth information|1,head-mounted devices|2,HMD|2,AR|3,VR|3","=HYPERLINK(""https://patents.google.com/patent/US10928656B1/en"")",2,"US11048075B1,US11209649B1,US11245065B1,CN107861247B,CN111077670B,US11256331B1","US3797922A,US5225244A,US5663779A,US6420441B1,US20080291394A1,US20030003295A1,US20030083433A1,US7118219B2,US20060024976A1,US20110075096A1,US20080088793A1,US20080123049A1,US20100238400A1,US20080144185A1,US20080170299A1,US20080171431A1,US20080290435A1,WO2008156166A1,US20090015786A1,US20110176105A1,US20100202054A1,US20110179861A1,US20120029416A1,US20100075056A1,WO2010104904A2,US20120170920A1,US20110085131A1,US8210678B1,US20120041553A1,US20120087015A1,US20120092775A1,US20140312737A1,US20120229754A1,US20140300857A1,US20150116656A1,US20130300635A1,US20140153102A1,US20160004099A1,US20150323812A1,US20150146161A1,US20170045649A1,US20170160600A1,US20170317269A1,US20160187985A1,US20170184848A1,US20170192595A1,US20180255250A1,US20180275394A1,US20180335649A1,US20170336641A1,US20190243123A1,US10754145B1,WO2019183431A1,US20190296218A1,US10698224B1,WO2019190887A1,US20190302479A1"
3053,CN110418984A,The low piezoelectric actuated optical element of wavefront error,弗拉基米尔·卡尔塔晓夫|皮埃尔·克雷恩,Polight ASA,397,2019-11-05,2021-11-30,2018-02-27,Active,"polight|1,poLight|1","deformable lens|5,flexible lens|1,transparent lens|12","polymer|11,piezoelectric actuators|45,piezoelectric film|1,lens body|17,piezoelectric actuator|15",oil|2,"camera module|1,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/CN110418984A/en"")",2,WO2021140160A1,"US20100208357A1,CN101517453A,US20100182703A1,US20140104696A1,US20120104898A1,WO2013120800A1,EP2713196A1,US20150310243A1,WO2016009079A1"
3102,WO2016009079A1,Piezoelectrically actuated optical lens,Pierre Craen|John Phair|Nicolas Tallaron,Polight ASA,985,2016-01-21,,2014-07-18,,"polight|2,TLens®|3,poLight|2","focus lens|1,deformable lens|27,tunable lens|3,tunable microlens|5,tunable optical lens|2","polymer|6,norway|1,piezoelectric actuators|123,lens body|45,piezoelectric actuator|8",oil|1,"auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/WO2016009079A1/en"")",2,"WO2018154139A1,US7017775B2,ES2561756T3,JP2020525821A,JP2021524936A,CN110132502B,TWI704389B,RU2746857C1","US20110038028A1,US20120170134A1,US20140104696A1"
3141,US11002854B2,Lens assembly with integrated feedback loop and time-of-flight sensor,Andreas Weber|Laurens Nunnink|Rene Delasauce|William Equitz,Cognex Corp,117,2019-01-10,2021-05-11,2017-12-29,Active,,"auto-focus lens|4,focusing lens|1,focus lens|2,liquid lens|21,variable lens|9,variable focus lens|2",,,"autofocus|6,auto focus|13,depth of field|1,time of flight|65","=HYPERLINK(""https://patents.google.com/patent/US11002854B2/en"")",2,"US11263765B2,JP2019135464A,DE102018105301B4,US10951809B2,DE102019130963B3","US5424772A,JPH0527165A,US6081388A,US5973852A,US6188526B1,US7296746B2,US6344930B1,US20010050758A1,US20030095238A1,US8035624B2,JP2004029685A,JP2006520007A,WO2004083899A2,US20040228003A1,US20050058337A1,US6898021B1,US20080231966A1,US7453646B2,US20100039709A1,US20080055425A1,US7710535B2,US20060047039A1,US20080062529A1,US20060257142A1,JP2009505543A,WO2007020451A2,US8027095B2,US7382545B2,US20070170259A1,US20070216851A1,US7466493B2,US7490576B2,US7436587B2,EP1837689A1,US7742075B2,US7755841B2,US20080273760A1,US20080277480A1,US20080277477A1,US8072689B2,US20090302197A1,US20090072037A1,US7855838B2,US8169709B2,US20090141365A1,US20090162601A1,US8203628B2,US20110205340A1,US8363149B2,US8284275B2,US20110176221A1,US20110274372A1,US20100231783A1,US20100243862A1,US20120281295A1,US8154805B2,US20100276493A1,US20120200764A1,US20100322612A1,US20120261474A1,US8545555B2,US20110158634A1,US20130021087A1,JP2011218156A,US20110229840A1,US8405680B1,US8381976B2,CN102564338A,US20120037705A1,US20120062725A1,US8548270B2,US8983233B2,US20120092485A1,US20120105707A1,US8472122B2,US20120143004A1,US20120160918A1,US20120261551A1,US9270974B2,US8576390B1,US8794521B2,US20140183264A1,US20140268361A1,US20150260830A1,US20160306046A1,US9805454B2,US20160127715A1,CN104315995A,US20160292522A1,US20160375524A1,CN105827933A,US9760837B1,CN105807285A,CN107454311A"
3150,US20170075042A1,Transparent optical device element,Lars Henriksen,Polight ASA,280,2017-03-16,2019-05-14,2016-10-14,Active,polight|1,"adjustable lens|10,deformable lens|46,flexible lens|1,polymer lens|1,adaptive lens|1","polymer|98,thin, flexible glass surface|1,flexible glass surface|3,lens body|90","oil|51,cavity|4","autofocus|8,auto focus|9,camera module|1,mobile phones|2,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/US20170075042A1/en"")",2,"US10064545B2,WO2016003367A1,CN106687830B,WO2016118423A1,GB2542638A,US10838116B2,JP2018021981A,WO2019002448A1,US20200204740A1,WO2019002565A1,CA185871S,EP3709079B1,WO2020262430A1,TWI701474B,TWI704389B","US20170160442A1,US10001629B2"
3155,KR20210013176A,Optical element with stress distribution support structure,라스 헨릭센|블라디미르 카타쇼브|잔느 타파니 킬피넨,Polight ASA,1039,2021-02-03,,2019-05-24,,"tlens|2,polight|1,TLens®|1,TLens|2,T Lens|1,poLight|1","adjustable lens|2,autofocus lens|1,deformable lens|4,refractive lens|2,micro lens|4,transparent lens|15,non-fluid lens|1,polymer lens|2,tunable lens|1","polymer|18,norway|1,pzt film|1,piezoelectric actuators|8,lens body|46,piezoelectric actuator|6",cavity|4,"autofocus|3,auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/KR20210013176A/en"")",2,"DE102019112224A1,CN113192994A",
3193,US10007034B2,Auto focusing device,Ki-Uk Kyung|Bong Je Park|Sang-Youn Kim|Sae Kwang Nam|Sun Tak Park|Sung Ryul Yun,Electronics And Telecommunications Research Institute Etri,120,2017-03-09,2018-06-26,2016-03-18,Active,,"focusing lens|1,convex lens|20,transparent lens|1,liquid lens|6,polymer lens|2","polymer|19,piezoelectric element|5,lens body|51",liquid crystals|2,"microscopes|4,telescope|10","=HYPERLINK(""https://patents.google.com/patent/US10007034B2/en"")",2,"US20190187471A1,CN112014979B","US20020118464A1,US20070279732A1,KR20090081124A,KR100935830B1,US20100208194A1,US20100231783A1,US20150036474A1,US20150043094A1"
